transaction_id,investor_id,agent_id,fund_id,transaction_type,transaction_status,trade_date,settlement_date,units,price,gross_amount,fee_amount,net_amount,currency_code,created_at,updated_at
537,13,2,3,SUBSCRIPTION,SETTLED,2026-02-12,2026-02-14,250.465802,137.1612,34354.19,0,34354.19,USD,2026-02-12T10:00:00,
538,4,3,1,SUBSCRIPTION,SETTLED,2026-02-12,2026-02-14,99.943903,108.206,10814.53,0,10814.53,USD,2026-02-12T10:00:00,
539,10,1,2,REDEMPTION,SETTLED,2026-02-12,2026-02-14,334.667356,29.3948,-9837.48,0,-9837.48,USD,2026-02-12T10:00:00,
540,41,3,1,SUBSCRIPTION,SETTLED,2026-02-12,2026-02-14,32.429565,118.4928,3842.67,0,3842.67,USD,2026-02-12T10:00:00,
541,49,3,1,SUBSCRIPTION,SETTLED,2026-02-12,2026-02-14,44.158697,198.4506,8763.32,0,8763.32,USD,2026-02-12T10:00:00,
542,9,2,3,SUBSCRIPTION,SETTLED,2026-02-12,2026-02-14,195.112339,112.9661,22041.08,0,22041.08,USD,2026-02-12T10:00:00,
543,25,1,1,SUBSCRIPTION,SETTLED,2026-02-12,2026-02-14,108.206095,99.5443,10771.3,0,10771.3,USD,2026-02-12T10:00:00,
544,21,1,3,SUBSCRIPTION,SETTLED,2026-02-12,2026-02-14,212.96519,160.4049,34160.66,0,34160.66,USD,2026-02-12T10:00:00,
545,15,1,3,REDEMPTION,SETTLED,2026-02-12,2026-02-14,470.202597,34.65,-16292.52,0,-16292.52,USD,2026-02-12T10:00:00,
546,11,2,1,REDEMPTION,SETTLED,2026-02-12,2026-02-14,195.641157,79.7987,-15611.91,0,-15611.91,USD,2026-02-12T10:00:00,
547,28,1,3,REDEMPTION,SETTLED,2026-02-12,2026-02-14,78.618587,226.3321,-17793.91,0,-17793.91,USD,2026-02-12T10:00:00,
548,49,3,1,SUBSCRIPTION,SETTLED,2026-02-12,2026-02-14,221.775559,204.882,45437.82,0,45437.82,USD,2026-02-12T10:00:00,
549,15,1,1,REDEMPTION,SETTLED,2026-02-12,2026-02-14,39.903018,186.1784,-7429.08,0,-7429.08,USD,2026-02-12T10:00:00,
550,8,3,2,REDEMPTION,SETTLED,2026-02-12,2026-02-14,397.958443,100.0462,-39814.23,0,-39814.23,USD,2026-02-12T10:00:00,
551,50,1,3,SUBSCRIPTION,SETTLED,2026-02-12,2026-02-14,1399.422608,21.5105,30102.28,0,30102.28,USD,2026-02-12T10:00:00,
552,2,2,1,REDEMPTION,SETTLED,2026-02-13,2026-02-15,211.552534,101.2609,-21422.0,0,-21422.0,USD,2026-02-13T10:00:00,
553,31,2,3,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,217.420401,161.2747,35064.41,0,35064.41,USD,2026-02-13T10:00:00,
554,27,3,3,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,166.14348,159.4715,26495.15,0,26495.15,USD,2026-02-13T10:00:00,
555,27,3,1,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,401.635975,77.8496,31267.2,0,31267.2,USD,2026-02-13T10:00:00,
556,32,2,1,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,186.677066,209.5597,39119.99,0,39119.99,USD,2026-02-13T10:00:00,
557,23,3,3,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,62.579325,141.5533,8858.31,0,8858.31,USD,2026-02-13T10:00:00,
558,45,3,2,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,6.625076,171.192,1134.16,0,1134.16,USD,2026-02-13T10:00:00,
559,37,1,3,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,241.12711,197.0863,47522.85,0,47522.85,USD,2026-02-13T10:00:00,
560,47,3,3,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,206.765732,65.4785,13538.71,0,13538.71,USD,2026-02-13T10:00:00,
561,17,3,2,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,185.836719,219.7937,40845.74,0,40845.74,USD,2026-02-13T10:00:00,
562,24,1,3,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,1133.808644,32.7996,37188.47,0,37188.47,USD,2026-02-13T10:00:00,
563,1,3,1,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,97.645674,95.8066,9355.1,0,9355.1,USD,2026-02-13T10:00:00,
564,40,2,2,REDEMPTION,SETTLED,2026-02-13,2026-02-15,27.017716,205.5914,-5554.61,0,-5554.61,USD,2026-02-13T10:00:00,
565,8,3,2,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,110.98637,210.57,23370.4,0,23370.4,USD,2026-02-13T10:00:00,
566,27,3,3,REDEMPTION,SETTLED,2026-02-13,2026-02-15,219.414967,41.8028,-9172.16,0,-9172.16,USD,2026-02-13T10:00:00,
567,11,2,1,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,147.853473,202.5435,29946.76,0,29946.76,USD,2026-02-13T10:00:00,
568,12,1,3,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,1097.863548,16.9159,18571.35,0,18571.35,USD,2026-02-13T10:00:00,
569,31,2,2,SUBSCRIPTION,SETTLED,2026-02-13,2026-02-15,1005.682866,21.0334,21152.93,0,21152.93,USD,2026-02-13T10:00:00,
570,21,1,1,REDEMPTION,SETTLED,2026-02-14,2026-02-16,176.196211,194.2069,-34218.52,0,-34218.52,USD,2026-02-14T10:00:00,
571,43,2,2,SUBSCRIPTION,SETTLED,2026-02-14,2026-02-16,219.247443,158.3774,34723.84,0,34723.84,USD,2026-02-14T10:00:00,
572,43,2,3,SUBSCRIPTION,SETTLED,2026-02-14,2026-02-16,104.124115,172.3109,17941.72,0,17941.72,USD,2026-02-14T10:00:00,
573,10,1,3,REDEMPTION,SETTLED,2026-02-14,2026-02-16,2425.422046,12.7948,-31032.79,0,-31032.79,USD,2026-02-14T10:00:00,
574,33,3,2,REDEMPTION,SETTLED,2026-02-14,2026-02-16,1558.990192,27.9677,-43601.37,0,-43601.37,USD,2026-02-14T10:00:00,
575,21,1,1,SUBSCRIPTION,SETTLED,2026-02-14,2026-02-16,111.11474,131.663,14629.7,0,14629.7,USD,2026-02-14T10:00:00,
576,26,3,1,SUBSCRIPTION,SETTLED,2026-02-14,2026-02-16,154.310967,147.5284,22765.25,0,22765.25,USD,2026-02-14T10:00:00,
577,32,2,2,SUBSCRIPTION,SETTLED,2026-02-14,2026-02-16,259.734964,188.8574,49052.87,0,49052.87,USD,2026-02-14T10:00:00,
578,7,3,2,SUBSCRIPTION,SETTLED,2026-02-14,2026-02-16,2818.470824,10.0407,28299.42,0,28299.42,USD,2026-02-14T10:00:00,
579,39,2,3,SUBSCRIPTION,SETTLED,2026-02-14,2026-02-16,307.777949,144.9598,44615.43,0,44615.43,USD,2026-02-14T10:00:00,
580,22,3,2,REDEMPTION,SETTLED,2026-02-14,2026-02-16,192.878024,212.6362,-41012.85,0,-41012.85,USD,2026-02-14T10:00:00,
581,36,2,3,SUBSCRIPTION,SETTLED,2026-02-14,2026-02-16,371.601913,97.1907,36116.25,0,36116.25,USD,2026-02-14T10:00:00,
582,8,3,1,REDEMPTION,SETTLED,2026-02-14,2026-02-16,129.078266,91.9257,-11865.61,0,-11865.61,USD,2026-02-14T10:00:00,
583,36,2,3,SUBSCRIPTION,SETTLED,2026-02-14,2026-02-16,27.568374,225.2505,6209.79,0,6209.79,USD,2026-02-14T10:00:00,
584,9,2,3,REDEMPTION,SETTLED,2026-02-14,2026-02-16,296.374881,71.0294,-21051.33,0,-21051.33,USD,2026-02-14T10:00:00,
585,13,2,1,REDEMPTION,SETTLED,2026-02-14,2026-02-16,169.201778,119.691,-20251.93,0,-20251.93,USD,2026-02-14T10:00:00,
586,46,3,2,SUBSCRIPTION,SETTLED,2026-02-14,2026-02-16,91.695053,232.3904,21309.05,0,21309.05,USD,2026-02-14T10:00:00,
587,50,1,2,SUBSCRIPTION,SETTLED,2026-02-14,2026-02-16,228.051927,131.0074,29876.49,0,29876.49,USD,2026-02-14T10:00:00,
588,34,3,3,SUBSCRIPTION,SETTLED,2026-02-15,2026-02-17,221.611862,211.3159,46830.11,0,46830.11,USD,2026-02-15T10:00:00,
589,33,3,1,REDEMPTION,SETTLED,2026-02-15,2026-02-17,46.236141,205.6586,-9508.86,0,-9508.86,USD,2026-02-15T10:00:00,
590,25,1,3,SUBSCRIPTION,SETTLED,2026-02-15,2026-02-17,337.837363,130.9864,44252.1,0,44252.1,USD,2026-02-15T10:00:00,
591,27,3,3,REDEMPTION,SETTLED,2026-02-15,2026-02-17,506.936812,75.663,-38356.36,0,-38356.36,USD,2026-02-15T10:00:00,
592,19,1,2,REDEMPTION,SETTLED,2026-02-15,2026-02-17,50.262118,154.6059,-7770.82,0,-7770.82,USD,2026-02-15T10:00:00,
593,45,3,3,REDEMPTION,SETTLED,2026-02-15,2026-02-17,152.999302,234.5229,-35881.84,0,-35881.84,USD,2026-02-15T10:00:00,
594,13,2,1,SUBSCRIPTION,SETTLED,2026-02-15,2026-02-17,164.082244,92.8705,15238.4,0,15238.4,USD,2026-02-15T10:00:00,
595,46,3,3,REDEMPTION,SETTLED,2026-02-15,2026-02-17,69.279305,140.198,-9712.82,0,-9712.82,USD,2026-02-15T10:00:00,
596,49,3,2,SUBSCRIPTION,SETTLED,2026-02-16,2026-02-18,125.115549,236.2417,29557.51,0,29557.51,USD,2026-02-16T10:00:00,
597,44,1,3,REDEMPTION,SETTLED,2026-02-16,2026-02-18,123.127458,220.5945,-27161.24,0,-27161.24,USD,2026-02-16T10:00:00,
598,1,3,3,SUBSCRIPTION,SETTLED,2026-02-16,2026-02-18,864.839723,22.7356,19662.65,0,19662.65,USD,2026-02-16T10:00:00,
599,13,2,2,REDEMPTION,SETTLED,2026-02-16,2026-02-18,112.781944,78.7877,-8885.83,0,-8885.83,USD,2026-02-16T10:00:00,
600,10,1,1,REDEMPTION,SETTLED,2026-02-16,2026-02-18,81.010623,190.8625,-15461.89,0,-15461.89,USD,2026-02-16T10:00:00,
601,23,3,2,SUBSCRIPTION,SETTLED,2026-02-16,2026-02-18,232.206891,187.4782,43533.73,0,43533.73,USD,2026-02-16T10:00:00,
602,48,1,3,SUBSCRIPTION,SETTLED,2026-02-16,2026-02-18,63.774121,198.2337,12642.18,0,12642.18,USD,2026-02-16T10:00:00,
603,45,3,3,SUBSCRIPTION,SETTLED,2026-02-16,2026-02-18,179.107877,109.9759,19697.55,0,19697.55,USD,2026-02-16T10:00:00,
604,36,2,1,SUBSCRIPTION,SETTLED,2026-02-16,2026-02-18,83.781022,158.9348,13315.72,0,13315.72,USD,2026-02-16T10:00:00,
605,41,3,3,REDEMPTION,SETTLED,2026-02-17,2026-02-19,125.778689,151.2125,-19019.31,0,-19019.31,USD,2026-02-17T10:00:00,
606,50,1,3,REDEMPTION,SETTLED,2026-02-17,2026-02-19,293.154528,52.5822,-15414.71,0,-15414.71,USD,2026-02-17T10:00:00,
607,12,1,1,REDEMPTION,SETTLED,2026-02-17,2026-02-19,346.712771,19.7522,-6848.34,0,-6848.34,USD,2026-02-17T10:00:00,
608,36,2,2,SUBSCRIPTION,SETTLED,2026-02-17,2026-02-19,415.922723,71.2039,29615.32,0,29615.32,USD,2026-02-17T10:00:00,
609,30,2,3,REDEMPTION,SETTLED,2026-02-17,2026-02-19,12.698415,232.8708,-2957.09,0,-2957.09,USD,2026-02-17T10:00:00,
610,50,1,3,SUBSCRIPTION,SETTLED,2026-02-17,2026-02-19,261.739953,127.7322,33432.62,0,33432.62,USD,2026-02-17T10:00:00,
611,5,1,3,SUBSCRIPTION,SETTLED,2026-02-17,2026-02-19,217.595504,54.1286,11778.14,0,11778.14,USD,2026-02-17T10:00:00,
612,33,3,1,SUBSCRIPTION,SETTLED,2026-02-17,2026-02-19,851.805444,32.0669,27314.76,0,27314.76,USD,2026-02-17T10:00:00,
613,14,1,3,SUBSCRIPTION,SETTLED,2026-02-17,2026-02-19,299.215402,62.4269,18679.09,0,18679.09,USD,2026-02-17T10:00:00,
614,36,2,3,SUBSCRIPTION,SETTLED,2026-02-17,2026-02-19,288.799172,116.9601,33777.98,0,33777.98,USD,2026-02-17T10:00:00,
615,3,3,3,REDEMPTION,SETTLED,2026-02-17,2026-02-19,97.902925,201.0896,-19687.26,0,-19687.26,USD,2026-02-17T10:00:00,
616,17,3,3,REDEMPTION,SETTLED,2026-02-18,2026-02-20,16.490922,134.0483,-2210.58,0,-2210.58,USD,2026-02-18T10:00:00,
617,33,3,3,SUBSCRIPTION,SETTLED,2026-02-18,2026-02-20,13.957904,225.5876,3148.73,0,3148.73,USD,2026-02-18T10:00:00,
618,21,1,3,SUBSCRIPTION,SETTLED,2026-02-18,2026-02-20,23.446066,243.1909,5701.87,0,5701.87,USD,2026-02-18T10:00:00,
619,41,3,1,SUBSCRIPTION,SETTLED,2026-02-18,2026-02-20,520.68621,61.162,31846.21,0,31846.21,USD,2026-02-18T10:00:00,
620,7,3,1,SUBSCRIPTION,SETTLED,2026-02-18,2026-02-20,145.048358,244.2937,35434.4,0,35434.4,USD,2026-02-18T10:00:00,
621,42,2,1,REDEMPTION,SETTLED,2026-02-18,2026-02-20,70.989759,120.2141,-8533.97,0,-8533.97,USD,2026-02-18T10:00:00,
622,3,3,1,SUBSCRIPTION,SETTLED,2026-02-18,2026-02-20,137.977714,70.4579,9721.62,0,9721.62,USD,2026-02-18T10:00:00,
623,37,1,1,REDEMPTION,SETTLED,2026-02-18,2026-02-20,177.339769,118.2702,-20974.01,0,-20974.01,USD,2026-02-18T10:00:00,
624,28,1,2,SUBSCRIPTION,SETTLED,2026-02-18,2026-02-20,245.674985,138.3602,33991.64,0,33991.64,USD,2026-02-18T10:00:00,
625,49,3,3,SUBSCRIPTION,SETTLED,2026-02-18,2026-02-20,1288.887187,27.4215,35343.22,0,35343.22,USD,2026-02-18T10:00:00,
626,19,1,3,SUBSCRIPTION,SETTLED,2026-02-18,2026-02-20,27.050517,193.6658,5238.76,0,5238.76,USD,2026-02-18T10:00:00,
627,25,1,2,REDEMPTION,SETTLED,2026-02-18,2026-02-20,52.825479,47.5176,-2510.14,0,-2510.14,USD,2026-02-18T10:00:00,
628,9,2,3,SUBSCRIPTION,SETTLED,2026-02-18,2026-02-20,284.284892,140.9739,40076.75,0,40076.75,USD,2026-02-18T10:00:00,
629,20,2,3,REDEMPTION,SETTLED,2026-02-18,2026-02-20,221.457737,218.1134,-48302.9,0,-48302.9,USD,2026-02-18T10:00:00,
630,36,2,3,SUBSCRIPTION,SETTLED,2026-02-19,2026-02-21,20.663468,147.4525,3046.88,0,3046.88,USD,2026-02-19T10:00:00,
631,35,2,3,REDEMPTION,SETTLED,2026-02-19,2026-02-21,84.022201,189.5912,-15929.87,0,-15929.87,USD,2026-02-19T10:00:00,
632,14,1,2,REDEMPTION,SETTLED,2026-02-19,2026-02-21,966.785549,44.1892,-42721.48,0,-42721.48,USD,2026-02-19T10:00:00,
633,15,1,3,REDEMPTION,SETTLED,2026-02-19,2026-02-21,196.577358,53.5259,-10521.98,0,-10521.98,USD,2026-02-19T10:00:00,
634,49,3,3,SUBSCRIPTION,SETTLED,2026-02-19,2026-02-21,350.235216,79.7566,27933.57,0,27933.57,USD,2026-02-19T10:00:00,
635,17,3,1,SUBSCRIPTION,SETTLED,2026-02-19,2026-02-21,123.544236,238.3696,29449.19,0,29449.19,USD,2026-02-19T10:00:00,
636,9,2,3,SUBSCRIPTION,SETTLED,2026-02-19,2026-02-21,37.194786,158.6838,5902.21,0,5902.21,USD,2026-02-19T10:00:00,
637,21,1,2,SUBSCRIPTION,SETTLED,2026-02-19,2026-02-21,374.280158,83.3621,31200.78,0,31200.78,USD,2026-02-19T10:00:00,
638,37,1,2,REDEMPTION,SETTLED,2026-02-20,2026-02-22,950.48471,50.4735,-47974.29,0,-47974.29,USD,2026-02-20T10:00:00,
639,16,2,1,REDEMPTION,SETTLED,2026-02-20,2026-02-22,424.080274,76.4032,-32401.09,0,-32401.09,USD,2026-02-20T10:00:00,
640,9,2,3,REDEMPTION,SETTLED,2026-02-20,2026-02-22,363.520824,121.0836,-44016.41,0,-44016.41,USD,2026-02-20T10:00:00,
641,50,1,2,SUBSCRIPTION,SETTLED,2026-02-20,2026-02-22,38.396337,164.9324,6332.8,0,6332.8,USD,2026-02-20T10:00:00,
642,18,1,1,REDEMPTION,SETTLED,2026-02-20,2026-02-22,57.108949,186.0507,-10625.16,0,-10625.16,USD,2026-02-20T10:00:00,
643,47,3,1,REDEMPTION,SETTLED,2026-02-20,2026-02-22,263.813816,161.5904,-42629.78,0,-42629.78,USD,2026-02-20T10:00:00,
644,50,1,3,SUBSCRIPTION,SETTLED,2026-02-20,2026-02-22,38.54226,72.5479,2796.16,0,2796.16,USD,2026-02-20T10:00:00,
645,42,2,1,SUBSCRIPTION,SETTLED,2026-02-20,2026-02-22,61.142474,195.3148,11942.03,0,11942.03,USD,2026-02-20T10:00:00,
646,9,2,2,SUBSCRIPTION,SETTLED,2026-02-20,2026-02-22,55.864363,97.3277,5437.15,0,5437.15,USD,2026-02-20T10:00:00,
647,43,2,1,REDEMPTION,SETTLED,2026-02-20,2026-02-22,257.48758,157.3686,-40520.46,0,-40520.46,USD,2026-02-20T10:00:00,
648,49,3,3,SUBSCRIPTION,SETTLED,2026-02-20,2026-02-22,60.317682,145.9257,8801.9,0,8801.9,USD,2026-02-20T10:00:00,
649,48,1,3,SUBSCRIPTION,SETTLED,2026-02-20,2026-02-22,297.216739,62.5166,18580.98,0,18580.98,USD,2026-02-20T10:00:00,
650,15,1,1,SUBSCRIPTION,SETTLED,2026-02-20,2026-02-22,73.13665,170.4605,12466.91,0,12466.91,USD,2026-02-20T10:00:00,
651,25,1,2,REDEMPTION,SETTLED,2026-02-20,2026-02-22,2257.538144,19.5771,-44196.05,0,-44196.05,USD,2026-02-20T10:00:00,
652,7,3,3,REDEMPTION,SETTLED,2026-02-20,2026-02-22,423.65476,75.6389,-32044.78,0,-32044.78,USD,2026-02-20T10:00:00,
653,38,2,3,SUBSCRIPTION,SETTLED,2026-02-20,2026-02-22,192.934065,100.8444,19456.32,0,19456.32,USD,2026-02-20T10:00:00,
654,34,3,2,SUBSCRIPTION,SETTLED,2026-02-20,2026-02-22,339.394844,133.9292,45454.88,0,45454.88,USD,2026-02-20T10:00:00,
655,32,2,2,REDEMPTION,SETTLED,2026-02-21,2026-02-23,5.969149,221.6882,-1323.29,0,-1323.29,USD,2026-02-21T10:00:00,
656,11,2,1,SUBSCRIPTION,SETTLED,2026-02-21,2026-02-23,535.355086,60.7641,32530.37,0,32530.37,USD,2026-02-21T10:00:00,
657,11,2,2,SUBSCRIPTION,SETTLED,2026-02-21,2026-02-23,243.266141,168.6663,41030.8,0,41030.8,USD,2026-02-21T10:00:00,
658,22,3,3,SUBSCRIPTION,SETTLED,2026-02-21,2026-02-23,272.766076,124.9651,34086.24,0,34086.24,USD,2026-02-21T10:00:00,
659,42,2,2,SUBSCRIPTION,SETTLED,2026-02-21,2026-02-23,21.092776,147.6368,3114.07,0,3114.07,USD,2026-02-21T10:00:00,
660,9,2,3,SUBSCRIPTION,SETTLED,2026-02-21,2026-02-23,986.772558,45.2476,44649.09,0,44649.09,USD,2026-02-21T10:00:00,
661,17,3,1,SUBSCRIPTION,SETTLED,2026-02-21,2026-02-23,86.00894,242.6185,20867.36,0,20867.36,USD,2026-02-21T10:00:00,
662,47,3,3,SUBSCRIPTION,SETTLED,2026-02-21,2026-02-23,486.902379,30.5796,14889.28,0,14889.28,USD,2026-02-21T10:00:00,
663,39,2,2,REDEMPTION,SETTLED,2026-02-21,2026-02-23,44.712555,209.2873,-9357.77,0,-9357.77,USD,2026-02-21T10:00:00,
664,38,2,1,SUBSCRIPTION,SETTLED,2026-02-21,2026-02-23,517.965821,50.2532,26029.44,0,26029.44,USD,2026-02-21T10:00:00,
665,30,2,3,SUBSCRIPTION,SETTLED,2026-02-21,2026-02-23,119.605622,102.5109,12260.88,0,12260.88,USD,2026-02-21T10:00:00,
666,2,2,1,SUBSCRIPTION,SETTLED,2026-02-21,2026-02-23,261.452307,174.2483,45557.62,0,45557.62,USD,2026-02-21T10:00:00,
667,39,2,1,SUBSCRIPTION,SETTLED,2026-02-21,2026-02-23,293.454009,153.9553,45178.8,0,45178.8,USD,2026-02-21T10:00:00,
668,31,2,3,SUBSCRIPTION,SETTLED,2026-02-22,2026-02-24,146.546011,208.6052,30570.26,0,30570.26,USD,2026-02-22T10:00:00,
669,34,3,2,SUBSCRIPTION,SETTLED,2026-02-22,2026-02-24,22.809647,137.156,3128.48,0,3128.48,USD,2026-02-22T10:00:00,
670,31,2,2,SUBSCRIPTION,SETTLED,2026-02-22,2026-02-24,177.397524,227.8861,40426.43,0,40426.43,USD,2026-02-22T10:00:00,
671,28,1,1,SUBSCRIPTION,SETTLED,2026-02-22,2026-02-24,168.667392,228.4205,38527.09,0,38527.09,USD,2026-02-22T10:00:00,
672,19,1,3,REDEMPTION,SETTLED,2026-02-22,2026-02-24,379.72889,55.365,-21023.69,0,-21023.69,USD,2026-02-22T10:00:00,
673,37,1,3,SUBSCRIPTION,SETTLED,2026-02-22,2026-02-24,8.094447,167.0911,1352.51,0,1352.51,USD,2026-02-22T10:00:00,
674,27,3,2,SUBSCRIPTION,SETTLED,2026-02-22,2026-02-24,145.376334,150.4888,21877.51,0,21877.51,USD,2026-02-22T10:00:00,
675,35,2,2,SUBSCRIPTION,SETTLED,2026-02-22,2026-02-24,124.912058,248.0317,30982.15,0,30982.15,USD,2026-02-22T10:00:00,
676,49,3,1,SUBSCRIPTION,SETTLED,2026-02-22,2026-02-24,313.259476,125.7923,39405.63,0,39405.63,USD,2026-02-22T10:00:00,
677,36,2,2,SUBSCRIPTION,SETTLED,2026-02-23,2026-02-25,172.981958,92.6455,16026.0,0,16026.0,USD,2026-02-23T10:00:00,
678,48,1,1,REDEMPTION,SETTLED,2026-02-23,2026-02-25,175.774058,189.4754,-33304.86,0,-33304.86,USD,2026-02-23T10:00:00,
679,45,3,1,SUBSCRIPTION,SETTLED,2026-02-23,2026-02-25,130.418279,198.6595,25908.83,0,25908.83,USD,2026-02-23T10:00:00,
680,11,2,2,REDEMPTION,SETTLED,2026-02-23,2026-02-25,39.522556,31.8613,-1259.24,0,-1259.24,USD,2026-02-23T10:00:00,
681,31,2,3,SUBSCRIPTION,SETTLED,2026-02-23,2026-02-25,65.479582,63.2249,4139.94,0,4139.94,USD,2026-02-23T10:00:00,
682,39,2,1,REDEMPTION,SETTLED,2026-02-23,2026-02-25,439.015099,106.1548,-46603.56,0,-46603.56,USD,2026-02-23T10:00:00,
683,46,3,3,SUBSCRIPTION,SETTLED,2026-02-23,2026-02-25,747.272357,52.0651,38906.81,0,38906.81,USD,2026-02-23T10:00:00,
684,29,1,1,SUBSCRIPTION,SETTLED,2026-02-23,2026-02-25,163.534008,202.9384,33187.33,0,33187.33,USD,2026-02-23T10:00:00,
685,13,2,1,REDEMPTION,SETTLED,2026-02-23,2026-02-25,146.468207,177.6279,-26016.84,0,-26016.84,USD,2026-02-23T10:00:00,
686,44,1,1,SUBSCRIPTION,SETTLED,2026-02-23,2026-02-25,135.552989,244.155,33095.94,0,33095.94,USD,2026-02-23T10:00:00,
687,18,1,2,SUBSCRIPTION,SETTLED,2026-02-23,2026-02-25,135.152782,150.6592,20362.01,0,20362.01,USD,2026-02-23T10:00:00,
688,48,1,3,SUBSCRIPTION,SETTLED,2026-02-23,2026-02-25,69.216068,78.2785,5418.13,0,5418.13,USD,2026-02-23T10:00:00,
689,23,3,2,SUBSCRIPTION,SETTLED,2026-02-23,2026-02-25,404.472974,119.1422,48189.8,0,48189.8,USD,2026-02-23T10:00:00,
690,37,1,1,SUBSCRIPTION,SETTLED,2026-02-23,2026-02-25,589.273057,35.5516,20949.6,0,20949.6,USD,2026-02-23T10:00:00,
691,33,3,2,SUBSCRIPTION,SETTLED,2026-02-23,2026-02-25,50.555602,133.1888,6733.44,0,6733.44,USD,2026-02-23T10:00:00,
692,35,2,3,SUBSCRIPTION,SETTLED,2026-02-23,2026-02-25,225.829036,100.4993,22695.66,0,22695.66,USD,2026-02-23T10:00:00,
693,49,3,2,REDEMPTION,SETTLED,2026-02-24,2026-02-26,194.766569,120.5729,-23483.57,0,-23483.57,USD,2026-02-24T10:00:00,
694,31,2,1,SUBSCRIPTION,SETTLED,2026-02-24,2026-02-26,99.113045,199.2774,19750.99,0,19750.99,USD,2026-02-24T10:00:00,
695,44,1,3,SUBSCRIPTION,SETTLED,2026-02-24,2026-02-26,68.827072,239.307,16470.8,0,16470.8,USD,2026-02-24T10:00:00,
696,45,3,2,SUBSCRIPTION,SETTLED,2026-02-24,2026-02-26,32.369625,171.6875,5557.46,0,5557.46,USD,2026-02-24T10:00:00,
697,5,1,3,REDEMPTION,SETTLED,2026-02-24,2026-02-26,256.736437,94.8491,-24351.22,0,-24351.22,USD,2026-02-24T10:00:00,
698,12,1,3,REDEMPTION,SETTLED,2026-02-24,2026-02-26,351.31412,129.7598,-45586.45,0,-45586.45,USD,2026-02-24T10:00:00,
699,16,2,3,SUBSCRIPTION,SETTLED,2026-02-24,2026-02-26,215.426905,65.0098,14004.86,0,14004.86,USD,2026-02-24T10:00:00,
700,40,2,2,SUBSCRIPTION,SETTLED,2026-02-24,2026-02-26,26.978165,230.8452,6227.78,0,6227.78,USD,2026-02-24T10:00:00,
701,40,2,1,REDEMPTION,SETTLED,2026-02-24,2026-02-26,1366.824536,20.1432,-27532.22,0,-27532.22,USD,2026-02-24T10:00:00,
702,24,1,3,SUBSCRIPTION,SETTLED,2026-02-24,2026-02-26,203.25402,221.4369,45007.94,0,45007.94,USD,2026-02-24T10:00:00,
703,32,2,1,REDEMPTION,SETTLED,2026-02-24,2026-02-26,593.864283,77.264,-45884.33,0,-45884.33,USD,2026-02-24T10:00:00,
704,9,2,1,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,92.288925,235.5171,21735.62,0,21735.62,USD,2026-02-25T10:00:00,
705,33,3,2,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,666.586914,51.9521,34630.59,0,34630.59,USD,2026-02-25T10:00:00,
706,45,3,3,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,2708.7218,12.8368,34771.32,0,34771.32,USD,2026-02-25T10:00:00,
707,25,1,3,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,86.323228,216.8421,18718.51,0,18718.51,USD,2026-02-25T10:00:00,
708,36,2,2,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,153.340266,157.1402,24095.92,0,24095.92,USD,2026-02-25T10:00:00,
709,12,1,2,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,113.031486,190.527,21535.55,0,21535.55,USD,2026-02-25T10:00:00,
710,26,3,2,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,118.351322,245.0254,28999.08,0,28999.08,USD,2026-02-25T10:00:00,
711,7,3,3,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,110.385774,113.7325,12554.45,0,12554.45,USD,2026-02-25T10:00:00,
712,13,2,1,REDEMPTION,SETTLED,2026-02-25,2026-02-27,301.080743,123.5169,-37188.56,0,-37188.56,USD,2026-02-25T10:00:00,
713,12,1,2,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,232.787898,213.8536,49782.53,0,49782.53,USD,2026-02-25T10:00:00,
714,32,2,2,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,2007.74818,21.4502,43066.6,0,43066.6,USD,2026-02-25T10:00:00,
715,45,3,1,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,328.674554,124.3695,40877.09,0,40877.09,USD,2026-02-25T10:00:00,
