holding_id,investor_id,fund_id,valuation_date,units,nav_price,market_value,currency_code,created_at
949,17,1,2026-02-12,439.21443,161.1675,70787.09,USD,2026-02-12T18:30:00
950,17,2,2026-02-12,140.914722,114.6702,16158.72,USD,2026-02-12T18:30:00
951,17,3,2026-02-12,579.384742,135.7031,78624.31,USD,2026-02-12T18:30:00
952,18,1,2026-02-12,1142.933075,199.8124,228372.2,USD,2026-02-12T18:30:00
953,18,2,2026-02-12,200.322154,75.7957,15183.56,USD,2026-02-12T18:30:00
954,18,3,2026-02-12,1160.98433,79.5175,92318.57,USD,2026-02-12T18:30:00
955,19,1,2026-02-12,1146.963506,24.5904,28204.29,USD,2026-02-12T18:30:00
956,19,2,2026-02-12,1166.968799,55.6458,64936.91,USD,2026-02-12T18:30:00
957,19,3,2026-02-12,977.440206,128.8062,125900.36,USD,2026-02-12T18:30:00
958,20,1,2026-02-12,638.963823,133.237,85133.62,USD,2026-02-12T18:30:00
959,20,2,2026-02-12,89.982633,115.0588,10353.29,USD,2026-02-12T18:30:00
960,20,3,2026-02-12,611.134041,144.9997,88614.25,USD,2026-02-12T18:30:00
961,21,1,2026-02-12,468.296281,155.7324,72928.9,USD,2026-02-12T18:30:00
962,21,2,2026-02-12,248.309516,10.8641,2697.66,USD,2026-02-12T18:30:00
963,21,3,2026-02-12,686.277573,152.1071,104387.69,USD,2026-02-12T18:30:00
964,22,1,2026-02-12,10.63359,232.8706,2476.25,USD,2026-02-12T18:30:00
965,22,2,2026-02-12,615.35481,130.9163,80559.97,USD,2026-02-12T18:30:00
966,22,3,2026-02-12,864.694999,72.1203,62362.06,USD,2026-02-12T18:30:00
967,23,1,2026-02-12,1022.970094,81.1273,82990.8,USD,2026-02-12T18:30:00
968,23,2,2026-02-12,322.217583,38.5848,12432.7,USD,2026-02-12T18:30:00
969,23,3,2026-02-12,268.71534,138.0558,37097.71,USD,2026-02-12T18:30:00
970,24,1,2026-02-12,350.211954,163.5077,57262.35,USD,2026-02-12T18:30:00
971,24,2,2026-02-12,1130.455201,76.6616,86662.5,USD,2026-02-12T18:30:00
972,24,3,2026-02-12,159.565672,219.6119,35042.52,USD,2026-02-12T18:30:00
973,25,1,2026-02-12,61.823967,245.2057,15159.59,USD,2026-02-12T18:30:00
974,25,2,2026-02-12,1187.443523,60.3934,71713.75,USD,2026-02-12T18:30:00
975,25,3,2026-02-12,139.421806,165.6749,23098.69,USD,2026-02-12T18:30:00
976,26,1,2026-02-12,759.219455,243.3325,184742.77,USD,2026-02-12T18:30:00
977,26,2,2026-02-12,389.474247,237.1427,92360.97,USD,2026-02-12T18:30:00
978,26,3,2026-02-12,1060.783665,73.3692,77828.85,USD,2026-02-12T18:30:00
979,27,1,2026-02-12,160.33392,225.6006,36171.43,USD,2026-02-12T18:30:00
980,27,2,2026-02-12,353.874406,246.4627,87216.84,USD,2026-02-12T18:30:00
981,27,3,2026-02-12,751.146366,12.498,9387.83,USD,2026-02-12T18:30:00
982,28,1,2026-02-12,426.579784,185.3144,79051.38,USD,2026-02-12T18:30:00
983,28,2,2026-02-12,335.627766,71.4369,23976.21,USD,2026-02-12T18:30:00
984,28,3,2026-02-12,18.766187,167.7562,3148.14,USD,2026-02-12T18:30:00
985,29,1,2026-02-12,1041.578327,235.3641,245150.15,USD,2026-02-12T18:30:00
986,29,2,2026-02-12,699.913458,183.4245,128381.28,USD,2026-02-12T18:30:00
987,29,3,2026-02-12,825.738469,236.9575,195664.92,USD,2026-02-12T18:30:00
988,30,1,2026-02-12,308.814203,160.2951,49501.4,USD,2026-02-12T18:30:00
989,30,2,2026-02-12,725.210028,59.4782,43134.19,USD,2026-02-12T18:30:00
990,30,3,2026-02-12,530.621867,87.8231,46600.86,USD,2026-02-12T18:30:00
991,31,1,2026-02-12,244.702359,161.1522,39434.32,USD,2026-02-12T18:30:00
992,31,2,2026-02-12,1029.865602,104.9112,108044.44,USD,2026-02-12T18:30:00
993,31,3,2026-02-12,535.267087,185.1549,99107.32,USD,2026-02-12T18:30:00
994,32,1,2026-02-12,520.684275,45.6002,23743.31,USD,2026-02-12T18:30:00
995,32,2,2026-02-12,574.808265,129.0307,74167.91,USD,2026-02-12T18:30:00
996,32,3,2026-02-12,551.268135,205.7435,113419.84,USD,2026-02-12T18:30:00
997,33,1,2026-02-12,211.332663,146.7179,31006.28,USD,2026-02-12T18:30:00
998,33,2,2026-02-12,1132.026071,53.2976,60334.27,USD,2026-02-12T18:30:00
999,33,3,2026-02-12,338.453096,84.4385,28578.47,USD,2026-02-12T18:30:00
1000,34,1,2026-02-12,1062.303652,206.1998,219046.8,USD,2026-02-12T18:30:00
1001,34,2,2026-02-12,824.84019,55.0835,45435.08,USD,2026-02-12T18:30:00
1002,34,3,2026-02-12,172.226832,112.3348,19347.07,USD,2026-02-12T18:30:00
1003,35,1,2026-02-12,546.028992,164.8285,90001.14,USD,2026-02-12T18:30:00
1004,35,2,2026-02-12,483.005155,183.8337,88792.62,USD,2026-02-12T18:30:00
1005,35,3,2026-02-12,164.749554,190.1066,31319.98,USD,2026-02-12T18:30:00
1006,36,1,2026-02-12,14.146235,33.9352,480.06,USD,2026-02-12T18:30:00
1007,36,2,2026-02-12,460.788658,36.4085,16776.62,USD,2026-02-12T18:30:00
1008,36,3,2026-02-12,16.262473,209.3241,3404.13,USD,2026-02-12T18:30:00
1009,37,1,2026-02-12,1121.613282,41.723,46797.07,USD,2026-02-12T18:30:00
1010,37,2,2026-02-12,924.141151,74.2376,68606.02,USD,2026-02-12T18:30:00
1011,37,3,2026-02-12,1126.31807,153.9129,173354.88,USD,2026-02-12T18:30:00
1012,38,1,2026-02-12,950.880521,12.2551,11653.14,USD,2026-02-12T18:30:00
1013,38,2,2026-02-12,949.992836,140.1688,133159.36,USD,2026-02-12T18:30:00
1014,38,3,2026-02-12,981.906432,214.6529,210769.06,USD,2026-02-12T18:30:00
1015,39,1,2026-02-12,101.958232,43.4152,4426.54,USD,2026-02-12T18:30:00
1016,39,2,2026-02-12,911.606102,224.1737,204358.11,USD,2026-02-12T18:30:00
1017,39,3,2026-02-12,978.557907,83.7724,81976.14,USD,2026-02-12T18:30:00
1018,40,1,2026-02-12,574.69006,68.5141,39374.37,USD,2026-02-12T18:30:00
1019,40,2,2026-02-12,652.231726,74.1896,48388.81,USD,2026-02-12T18:30:00
1020,40,3,2026-02-12,652.335487,15.0899,9843.68,USD,2026-02-12T18:30:00
1021,41,1,2026-02-12,53.431017,140.7141,7518.5,USD,2026-02-12T18:30:00
1022,41,2,2026-02-12,123.079307,222.7496,27415.87,USD,2026-02-12T18:30:00
1023,41,3,2026-02-12,498.341606,10.2905,5128.18,USD,2026-02-12T18:30:00
1024,42,1,2026-02-12,269.175294,64.402,17335.43,USD,2026-02-12T18:30:00
1025,42,2,2026-02-12,462.459667,94.7944,43838.59,USD,2026-02-12T18:30:00
1026,42,3,2026-02-12,344.215449,231.2058,79584.61,USD,2026-02-12T18:30:00
1027,43,1,2026-02-12,821.300969,174.8239,143583.04,USD,2026-02-12T18:30:00
1028,43,2,2026-02-12,857.821439,226.3875,194200.05,USD,2026-02-12T18:30:00
1029,43,3,2026-02-12,590.18469,247.7843,146238.5,USD,2026-02-12T18:30:00
1030,44,1,2026-02-12,269.426949,239.552,64541.76,USD,2026-02-12T18:30:00
1031,44,2,2026-02-12,338.177127,28.3096,9573.66,USD,2026-02-12T18:30:00
1032,44,3,2026-02-12,400.469748,96.5184,38652.7,USD,2026-02-12T18:30:00
1033,45,1,2026-02-12,1109.642672,30.353,33680.98,USD,2026-02-12T18:30:00
1034,45,2,2026-02-12,52.016201,46.2647,2406.51,USD,2026-02-12T18:30:00
1035,45,3,2026-02-12,514.354085,90.3626,46478.37,USD,2026-02-12T18:30:00
1036,46,1,2026-02-12,217.638585,112.0587,24388.3,USD,2026-02-12T18:30:00
1037,46,2,2026-02-12,1071.741062,174.9186,187467.45,USD,2026-02-12T18:30:00
1038,46,3,2026-02-12,749.709926,78.8813,59138.09,USD,2026-02-12T18:30:00
1039,47,1,2026-02-12,1050.482602,75.0624,78851.75,USD,2026-02-12T18:30:00
1040,47,2,2026-02-12,599.100938,98.587,59063.56,USD,2026-02-12T18:30:00
1041,47,3,2026-02-12,318.481169,227.6763,72510.61,USD,2026-02-12T18:30:00
1042,48,1,2026-02-12,958.420248,199.3255,191037.6,USD,2026-02-12T18:30:00
1043,48,2,2026-02-12,1034.05677,244.7319,253066.68,USD,2026-02-12T18:30:00
1044,48,3,2026-02-12,933.340847,45.1814,42169.65,USD,2026-02-12T18:30:00
1045,49,1,2026-02-12,177.336219,117.2069,20785.03,USD,2026-02-12T18:30:00
1046,49,2,2026-02-12,956.220887,244.3214,233625.23,USD,2026-02-12T18:30:00
1047,49,3,2026-02-12,977.579713,37.1594,36326.28,USD,2026-02-12T18:30:00
1048,50,1,2026-02-12,512.943792,184.4099,94591.91,USD,2026-02-12T18:30:00
1049,50,2,2026-02-12,173.601384,87.5328,15195.82,USD,2026-02-12T18:30:00
1050,50,3,2026-02-12,153.042896,194.2085,29722.23,USD,2026-02-12T18:30:00
1051,1,1,2026-02-19,423.130509,128.6096,54418.65,USD,2026-02-19T18:30:00
1052,1,2,2026-02-19,577.54626,243.4837,140623.1,USD,2026-02-19T18:30:00
1053,1,3,2026-02-19,722.091739,162.785,117545.7,USD,2026-02-19T18:30:00
1054,2,1,2026-02-19,165.865533,236.5673,39238.36,USD,2026-02-19T18:30:00
1055,2,2,2026-02-19,1105.925884,101.9645,112765.18,USD,2026-02-19T18:30:00
1056,2,3,2026-02-19,659.207113,139.2993,91827.09,USD,2026-02-19T18:30:00
1057,3,1,2026-02-19,591.121687,138.691,81983.26,USD,2026-02-19T18:30:00
1058,3,2,2026-02-19,276.137418,30.0683,8302.98,USD,2026-02-19T18:30:00
1059,3,3,2026-02-19,857.905263,136.467,117075.76,USD,2026-02-19T18:30:00
1060,4,1,2026-02-19,931.911069,204.7101,190771.61,USD,2026-02-19T18:30:00
1061,4,2,2026-02-19,263.200787,30.9401,8143.46,USD,2026-02-19T18:30:00
1062,4,3,2026-02-19,434.051317,58.7871,25516.62,USD,2026-02-19T18:30:00
1063,5,1,2026-02-19,1020.714131,96.9756,98984.37,USD,2026-02-19T18:30:00
1064,5,2,2026-02-19,568.71162,42.0622,23921.26,USD,2026-02-19T18:30:00
1065,5,3,2026-02-19,132.187576,228.7269,30234.85,USD,2026-02-19T18:30:00
1066,6,1,2026-02-19,433.030243,213.839,92598.75,USD,2026-02-19T18:30:00
1067,6,2,2026-02-19,934.376253,43.4438,40592.86,USD,2026-02-19T18:30:00
1068,6,3,2026-02-19,552.466063,210.4606,116272.34,USD,2026-02-19T18:30:00
1069,7,1,2026-02-19,661.800465,233.522,154544.97,USD,2026-02-19T18:30:00
1070,7,2,2026-02-19,505.292364,60.577,30609.1,USD,2026-02-19T18:30:00
1071,7,3,2026-02-19,269.504634,189.2789,51011.54,USD,2026-02-19T18:30:00
1072,8,1,2026-02-19,140.682971,176.9874,24899.11,USD,2026-02-19T18:30:00
1073,8,2,2026-02-19,171.691895,185.9396,31924.32,USD,2026-02-19T18:30:00
1074,8,3,2026-02-19,835.347041,111.9301,93500.48,USD,2026-02-19T18:30:00
1075,9,1,2026-02-19,64.900014,35.4424,2300.21,USD,2026-02-19T18:30:00
1076,9,2,2026-02-19,697.928489,124.4384,86849.1,USD,2026-02-19T18:30:00
1077,9,3,2026-02-19,712.710776,47.9616,34182.75,USD,2026-02-19T18:30:00
1078,10,1,2026-02-19,176.264006,43.9066,7739.15,USD,2026-02-19T18:30:00
1079,10,2,2026-02-19,294.054965,12.9946,3821.13,USD,2026-02-19T18:30:00
1080,10,3,2026-02-19,997.281591,109.9588,109659.89,USD,2026-02-19T18:30:00
1081,11,1,2026-02-19,918.501245,122.7435,112740.06,USD,2026-02-19T18:30:00
1082,11,2,2026-02-19,168.134878,136.588,22965.21,USD,2026-02-19T18:30:00
1083,11,3,2026-02-19,1138.518917,122.8443,139860.56,USD,2026-02-19T18:30:00
1084,12,1,2026-02-19,867.068905,116.5537,101060.09,USD,2026-02-19T18:30:00
1085,12,2,2026-02-19,773.816583,13.1703,10191.4,USD,2026-02-19T18:30:00
1086,12,3,2026-02-19,133.52,24.4002,3257.91,USD,2026-02-19T18:30:00
1087,13,1,2026-02-19,770.945138,155.0017,119497.81,USD,2026-02-19T18:30:00
1088,13,2,2026-02-19,208.296244,48.4837,10098.97,USD,2026-02-19T18:30:00
1089,13,3,2026-02-19,475.668828,111.669,53117.46,USD,2026-02-19T18:30:00
1090,14,1,2026-02-19,1137.890356,119.0312,135444.45,USD,2026-02-19T18:30:00
1091,14,2,2026-02-19,853.688119,71.933,61408.35,USD,2026-02-19T18:30:00
1092,14,3,2026-02-19,686.47816,83.4482,57285.37,USD,2026-02-19T18:30:00
1093,15,1,2026-02-19,272.777826,233.5481,63706.74,USD,2026-02-19T18:30:00
1094,15,2,2026-02-19,326.19313,32.0648,10459.32,USD,2026-02-19T18:30:00
1095,15,3,2026-02-19,453.072336,238.2575,107947.88,USD,2026-02-19T18:30:00
1096,16,1,2026-02-19,891.761686,106.0966,94612.88,USD,2026-02-19T18:30:00
1097,16,2,2026-02-19,67.196186,104.1498,6998.47,USD,2026-02-19T18:30:00
1098,16,3,2026-02-19,987.005959,244.237,241063.37,USD,2026-02-19T18:30:00
1099,17,1,2026-02-19,726.100086,28.5302,20715.78,USD,2026-02-19T18:30:00
1100,17,2,2026-02-19,830.911915,124.5799,103514.92,USD,2026-02-19T18:30:00
1101,17,3,2026-02-19,783.239943,107.224,83982.12,USD,2026-02-19T18:30:00
1102,18,1,2026-02-19,456.564073,23.1212,10556.31,USD,2026-02-19T18:30:00
1103,18,2,2026-02-19,445.773765,111.8133,49843.44,USD,2026-02-19T18:30:00
1104,18,3,2026-02-19,323.903472,35.056,11354.76,USD,2026-02-19T18:30:00
1105,19,1,2026-02-19,435.241955,196.9113,85704.06,USD,2026-02-19T18:30:00
1106,19,2,2026-02-19,402.565992,67.4872,27168.05,USD,2026-02-19T18:30:00
1107,19,3,2026-02-19,195.312484,35.5515,6943.65,USD,2026-02-19T18:30:00
1108,20,1,2026-02-19,254.291936,12.6345,3212.85,USD,2026-02-19T18:30:00
1109,20,2,2026-02-19,1091.624418,55.0585,60103.2,USD,2026-02-19T18:30:00
1110,20,3,2026-02-19,242.071104,233.0085,56404.62,USD,2026-02-19T18:30:00
1111,21,1,2026-02-19,288.402184,30.4094,8770.14,USD,2026-02-19T18:30:00
1112,21,2,2026-02-19,684.14733,20.7699,14209.67,USD,2026-02-19T18:30:00
1113,21,3,2026-02-19,1183.792768,126.1137,149292.49,USD,2026-02-19T18:30:00
1114,22,1,2026-02-19,57.658681,32.3706,1866.45,USD,2026-02-19T18:30:00
1115,22,2,2026-02-19,370.325831,245.33,90852.04,USD,2026-02-19T18:30:00
1116,22,3,2026-02-19,902.015316,240.0974,216571.53,USD,2026-02-19T18:30:00
1117,23,1,2026-02-19,600.2593,85.4734,51306.2,USD,2026-02-19T18:30:00
1118,23,2,2026-02-19,468.769569,95.401,44721.09,USD,2026-02-19T18:30:00
1119,23,3,2026-02-19,155.420268,171.9247,26720.58,USD,2026-02-19T18:30:00
1120,24,1,2026-02-19,397.581825,225.1627,89520.6,USD,2026-02-19T18:30:00
1121,24,2,2026-02-19,604.294083,130.5225,78873.97,USD,2026-02-19T18:30:00
1122,24,3,2026-02-19,930.072223,15.6845,14587.72,USD,2026-02-19T18:30:00
1123,25,1,2026-02-19,955.283156,124.4687,118902.85,USD,2026-02-19T18:30:00
1124,25,2,2026-02-19,1042.574822,18.978,19785.98,USD,2026-02-19T18:30:00
1125,25,3,2026-02-19,193.467603,173.7698,33618.83,USD,2026-02-19T18:30:00
1126,26,1,2026-02-19,94.503431,160.2287,15142.16,USD,2026-02-19T18:30:00
1127,26,2,2026-02-19,1143.381954,65.5768,74979.33,USD,2026-02-19T18:30:00
1128,26,3,2026-02-19,258.776636,173.5503,44910.76,USD,2026-02-19T18:30:00
1129,27,1,2026-02-19,169.035153,182.4531,30840.99,USD,2026-02-19T18:30:00
1130,27,2,2026-02-19,1192.099955,130.3888,155436.48,USD,2026-02-19T18:30:00
1131,27,3,2026-02-19,1190.734646,156.0973,185870.46,USD,2026-02-19T18:30:00
1132,28,1,2026-02-19,627.944505,194.4727,122118.06,USD,2026-02-19T18:30:00
1133,28,2,2026-02-19,536.976249,41.4874,22277.75,USD,2026-02-19T18:30:00
1134,28,3,2026-02-19,349.009907,159.633,55713.5,USD,2026-02-19T18:30:00
1135,29,1,2026-02-19,1128.169365,19.6031,22115.62,USD,2026-02-19T18:30:00
1136,29,2,2026-02-19,855.314977,173.8896,148730.38,USD,2026-02-19T18:30:00
1137,29,3,2026-02-19,286.932753,249.2823,71527.26,USD,2026-02-19T18:30:00
1138,30,1,2026-02-19,728.252453,239.9238,174725.1,USD,2026-02-19T18:30:00
1139,30,2,2026-02-19,680.281034,248.6571,169156.71,USD,2026-02-19T18:30:00
1140,30,3,2026-02-19,116.887252,13.586,1588.03,USD,2026-02-19T18:30:00
1141,31,1,2026-02-19,919.580777,84.2902,77511.65,USD,2026-02-19T18:30:00
1142,31,2,2026-02-19,1041.040411,201.3719,209636.29,USD,2026-02-19T18:30:00
1143,31,3,2026-02-19,1074.161813,129.7389,139360.57,USD,2026-02-19T18:30:00
1144,32,1,2026-02-19,545.769429,50.7322,27688.08,USD,2026-02-19T18:30:00
1145,32,2,2026-02-19,354.729815,26.3588,9350.25,USD,2026-02-19T18:30:00
1146,32,3,2026-02-19,691.813949,94.8084,65589.77,USD,2026-02-19T18:30:00
1147,33,1,2026-02-19,85.360704,180.5572,15412.49,USD,2026-02-19T18:30:00
1148,33,2,2026-02-19,552.889379,246.6744,136383.66,USD,2026-02-19T18:30:00
1149,33,3,2026-02-19,1174.180513,193.1551,226798.95,USD,2026-02-19T18:30:00
1150,34,1,2026-02-19,530.454466,231.7986,122958.6,USD,2026-02-19T18:30:00
1151,34,2,2026-02-19,1127.795364,243.2034,274283.67,USD,2026-02-19T18:30:00
1152,34,3,2026-02-19,585.910794,97.2333,56970.04,USD,2026-02-19T18:30:00
1153,35,1,2026-02-19,343.950081,108.168,37204.39,USD,2026-02-19T18:30:00
1154,35,2,2026-02-19,743.620204,173.3403,128899.35,USD,2026-02-19T18:30:00
1155,35,3,2026-02-19,528.993213,132.995,70353.45,USD,2026-02-19T18:30:00
1156,36,1,2026-02-19,749.558293,85.2749,63918.51,USD,2026-02-19T18:30:00
1157,36,2,2026-02-19,100.188658,109.1666,10937.26,USD,2026-02-19T18:30:00
1158,36,3,2026-02-19,540.110728,220.5781,119136.6,USD,2026-02-19T18:30:00
1159,37,1,2026-02-19,1189.497781,20.2421,24077.93,USD,2026-02-19T18:30:00
1160,37,2,2026-02-19,1172.917965,23.6941,27791.24,USD,2026-02-19T18:30:00
1161,37,3,2026-02-19,948.708766,177.9389,168812.19,USD,2026-02-19T18:30:00
1162,38,1,2026-02-19,672.960484,47.0949,31693.01,USD,2026-02-19T18:30:00
1163,38,2,2026-02-19,126.357609,100.1972,12660.68,USD,2026-02-19T18:30:00
1164,38,3,2026-02-19,684.160472,214.919,147039.08,USD,2026-02-19T18:30:00
1165,39,1,2026-02-19,267.661548,219.7981,58831.5,USD,2026-02-19T18:30:00
1166,39,2,2026-02-19,802.980674,93.7451,75275.5,USD,2026-02-19T18:30:00
1167,39,3,2026-02-19,562.186438,138.4278,77822.23,USD,2026-02-19T18:30:00
1168,40,1,2026-02-19,981.947694,36.1886,35535.31,USD,2026-02-19T18:30:00
1169,40,2,2026-02-19,216.328031,36.0036,7788.59,USD,2026-02-19T18:30:00
1170,40,3,2026-02-19,1151.457774,105.2668,121210.28,USD,2026-02-19T18:30:00
1171,41,1,2026-02-19,519.737275,106.3649,55281.8,USD,2026-02-19T18:30:00
1172,41,2,2026-02-19,77.365836,92.1817,7131.71,USD,2026-02-19T18:30:00
1173,41,3,2026-02-19,725.243305,61.0324,44263.34,USD,2026-02-19T18:30:00
1174,42,1,2026-02-19,889.541714,37.4383,33302.93,USD,2026-02-19T18:30:00
1175,42,2,2026-02-19,545.494375,140.8195,76816.25,USD,2026-02-19T18:30:00
1176,42,3,2026-02-19,1138.240416,44.9233,51133.52,USD,2026-02-19T18:30:00
1177,43,1,2026-02-19,256.164169,146.3696,37494.65,USD,2026-02-19T18:30:00
1178,43,2,2026-02-19,1185.372891,195.8093,232107.04,USD,2026-02-19T18:30:00
1179,43,3,2026-02-19,74.88031,204.0481,15279.18,USD,2026-02-19T18:30:00
1180,44,1,2026-02-19,947.470955,244.8546,231992.62,USD,2026-02-19T18:30:00
1181,44,2,2026-02-19,256.104997,60.7583,15560.5,USD,2026-02-19T18:30:00
1182,44,3,2026-02-19,27.531284,192.0679,5287.88,USD,2026-02-19T18:30:00
1183,45,1,2026-02-19,507.504418,70.4971,35777.59,USD,2026-02-19T18:30:00
1184,45,2,2026-02-19,211.326743,44.0171,9301.99,USD,2026-02-19T18:30:00
1185,45,3,2026-02-19,328.686381,29.6102,9732.47,USD,2026-02-19T18:30:00
1186,46,1,2026-02-19,1048.531068,118.341,124084.22,USD,2026-02-19T18:30:00
1187,46,2,2026-02-19,503.666233,61.3852,30917.65,USD,2026-02-19T18:30:00
1188,46,3,2026-02-19,1071.688067,54.1788,58062.77,USD,2026-02-19T18:30:00
1189,47,1,2026-02-19,64.490739,224.7896,14496.85,USD,2026-02-19T18:30:00
1190,47,2,2026-02-19,514.241153,241.2078,124038.98,USD,2026-02-19T18:30:00
1191,47,3,2026-02-19,356.285979,57.6653,20545.34,USD,2026-02-19T18:30:00
1192,48,1,2026-02-19,1130.329973,125.5901,141958.25,USD,2026-02-19T18:30:00
1193,48,2,2026-02-19,642.607549,198.1258,127317.13,USD,2026-02-19T18:30:00
1194,48,3,2026-02-19,1158.707801,114.8282,133052.33,USD,2026-02-19T18:30:00
1195,49,1,2026-02-19,1095.117381,146.876,160846.46,USD,2026-02-19T18:30:00
1196,49,2,2026-02-19,987.618837,144.618,142827.46,USD,2026-02-19T18:30:00
1197,49,3,2026-02-19,1072.535148,57.6544,61836.37,USD,2026-02-19T18:30:00
1198,50,1,2026-02-19,867.268419,148.8374,129081.98,USD,2026-02-19T18:30:00
1199,50,2,2026-02-19,173.540687,169.3751,29393.47,USD,2026-02-19T18:30:00
1200,50,3,2026-02-19,988.204586,186.2456,184048.76,USD,2026-02-19T18:30:00
1201,1,1,2026-02-26,990.281919,185.9504,184143.32,USD,2026-02-26T18:30:00
1202,1,2,2026-02-26,17.024134,225.1603,3833.16,USD,2026-02-26T18:30:00
1203,1,3,2026-02-26,1120.583279,129.867,145526.79,USD,2026-02-26T18:30:00
1204,2,1,2026-02-26,379.689405,200.084,75969.77,USD,2026-02-26T18:30:00
1205,2,2,2026-02-26,808.734373,73.0726,59096.32,USD,2026-02-26T18:30:00
1206,2,3,2026-02-26,866.743246,247.1773,214239.26,USD,2026-02-26T18:30:00
1207,3,1,2026-02-26,1131.988494,215.7441,244219.84,USD,2026-02-26T18:30:00
1208,3,2,2026-02-26,761.151664,163.3399,124326.44,USD,2026-02-26T18:30:00
1209,3,3,2026-02-26,694.05242,18.7566,13018.06,USD,2026-02-26T18:30:00
1210,4,1,2026-02-26,894.84905,55.0377,49250.43,USD,2026-02-26T18:30:00
1211,4,2,2026-02-26,835.735305,195.8523,163680.68,USD,2026-02-26T18:30:00
1212,4,3,2026-02-26,721.132031,61.8729,44618.53,USD,2026-02-26T18:30:00
1213,5,1,2026-02-26,251.715695,55.8782,14065.42,USD,2026-02-26T18:30:00
1214,5,2,2026-02-26,815.553891,239.2251,195100.96,USD,2026-02-26T18:30:00
1215,5,3,2026-02-26,444.307698,97.3107,43235.89,USD,2026-02-26T18:30:00
1216,6,1,2026-02-26,362.333365,83.6717,30317.05,USD,2026-02-26T18:30:00
1217,6,2,2026-02-26,982.861822,39.9389,39254.42,USD,2026-02-26T18:30:00
1218,6,3,2026-02-26,598.956796,249.7716,149602.4,USD,2026-02-26T18:30:00
1219,7,1,2026-02-26,496.864472,94.415,46911.46,USD,2026-02-26T18:30:00
1220,7,2,2026-02-26,993.823032,112.2038,111510.72,USD,2026-02-26T18:30:00
1221,7,3,2026-02-26,1168.884192,90.5984,105899.04,USD,2026-02-26T18:30:00
1222,8,1,2026-02-26,1111.618631,120.1177,133525.07,USD,2026-02-26T18:30:00
1223,8,2,2026-02-26,447.745784,142.6609,63875.82,USD,2026-02-26T18:30:00
1224,8,3,2026-02-26,195.188566,114.6103,22370.62,USD,2026-02-26T18:30:00
1225,9,1,2026-02-26,342.033522,168.3053,57566.05,USD,2026-02-26T18:30:00
1226,9,2,2026-02-26,816.338203,162.1857,132398.38,USD,2026-02-26T18:30:00
1227,9,3,2026-02-26,842.511147,235.0964,198071.34,USD,2026-02-26T18:30:00
1228,10,1,2026-02-26,1087.059321,33.814,36757.82,USD,2026-02-26T18:30:00
1229,10,2,2026-02-26,105.144219,210.9363,22178.73,USD,2026-02-26T18:30:00
1230,10,3,2026-02-26,107.565528,13.9424,1499.72,USD,2026-02-26T18:30:00
1231,11,1,2026-02-26,1118.996102,34.8821,39032.93,USD,2026-02-26T18:30:00
1232,11,2,2026-02-26,899.932415,159.7182,143735.59,USD,2026-02-26T18:30:00
1233,11,3,2026-02-26,653.680489,162.046,105926.31,USD,2026-02-26T18:30:00
1234,12,1,2026-02-26,604.033824,203.409,122865.92,USD,2026-02-26T18:30:00
1235,12,2,2026-02-26,801.252162,214.4093,171795.92,USD,2026-02-26T18:30:00
1236,12,3,2026-02-26,254.245352,196.4513,49946.83,USD,2026-02-26T18:30:00
1237,13,1,2026-02-26,661.905495,37.4803,24808.42,USD,2026-02-26T18:30:00
1238,13,2,2026-02-26,1027.611159,238.1324,244707.51,USD,2026-02-26T18:30:00
1239,13,3,2026-02-26,420.73642,200.5003,84357.78,USD,2026-02-26T18:30:00
1240,14,1,2026-02-26,556.736553,227.9185,126890.56,USD,2026-02-26T18:30:00
1241,14,2,2026-02-26,773.831299,198.3124,153460.34,USD,2026-02-26T18:30:00
1242,14,3,2026-02-26,474.970266,235.508,111859.3,USD,2026-02-26T18:30:00
1243,15,1,2026-02-26,938.635265,131.8146,123725.83,USD,2026-02-26T18:30:00
1244,15,2,2026-02-26,321.130969,168.0836,53976.85,USD,2026-02-26T18:30:00
1245,15,3,2026-02-26,368.876024,226.6415,83602.62,USD,2026-02-26T18:30:00
1246,16,1,2026-02-26,1091.205252,171.5922,187242.31,USD,2026-02-26T18:30:00
1247,16,2,2026-02-26,4.989069,228.1742,1138.38,USD,2026-02-26T18:30:00
1248,16,3,2026-02-26,39.209533,16.2992,639.08,USD,2026-02-26T18:30:00
1249,17,1,2026-02-26,948.612154,211.7847,200901.54,USD,2026-02-26T18:30:00
1250,17,2,2026-02-26,622.755895,187.8989,117015.15,USD,2026-02-26T18:30:00
1251,17,3,2026-02-26,380.965155,50.8986,19390.59,USD,2026-02-26T18:30:00
1252,18,1,2026-02-26,686.624935,113.2047,77729.17,USD,2026-02-26T18:30:00
1253,18,2,2026-02-26,666.887498,103.927,69307.62,USD,2026-02-26T18:30:00
1254,18,3,2026-02-26,739.5215,104.3963,77203.31,USD,2026-02-26T18:30:00
1255,19,1,2026-02-26,61.897193,233.6657,14463.25,USD,2026-02-26T18:30:00
1256,19,2,2026-02-26,514.922933,235.454,121240.66,USD,2026-02-26T18:30:00
1257,19,3,2026-02-26,468.494037,184.747,86552.87,USD,2026-02-26T18:30:00
1258,20,1,2026-02-26,483.742823,86.35,41771.19,USD,2026-02-26T18:30:00
1259,20,2,2026-02-26,190.132386,65.4327,12440.88,USD,2026-02-26T18:30:00
