commission_id,transaction_id,agent_id,fund_id,commission_date,commission_type,commission_rate,commission_amount,currency_code,created_at
924,924,1,1,2026-03-12,TRAIL,0.0025,88.34,USD,2026-03-12T11:00:00
925,925,3,1,2026-03-12,TRAIL,0.005,150.91,USD,2026-03-12T11:00:00
926,926,3,2,2026-03-12,TRAIL,0.003,37.98,USD,2026-03-12T11:00:00
927,927,1,3,2026-03-12,TRAIL,0.0025,44.77,USD,2026-03-12T11:00:00
928,928,3,1,2026-03-12,TRAIL,0.003,73.01,USD,2026-03-12T11:00:00
929,929,1,3,2026-03-12,TRAIL,0.005,121.27,USD,2026-03-12T11:00:00
930,930,1,2,2026-03-13,TRAIL,0.0025,41.17,USD,2026-03-13T11:00:00
931,931,3,3,2026-03-13,TRAIL,0.004,191.41,USD,2026-03-13T11:00:00
932,932,3,2,2026-03-13,TRAIL,0.005,29.08,USD,2026-03-13T11:00:00
933,933,2,3,2026-03-13,TRAIL,0.003,110.94,USD,2026-03-13T11:00:00
934,934,3,2,2026-03-13,TRAIL,0.0025,124.17,USD,2026-03-13T11:00:00
935,935,1,1,2026-03-13,TRAIL,0.0025,3.97,USD,2026-03-13T11:00:00
936,936,1,2,2026-03-13,TRAIL,0.0025,91.34,USD,2026-03-13T11:00:00
937,937,2,3,2026-03-13,TRAIL,0.003,140.96,USD,2026-03-13T11:00:00
938,938,3,1,2026-03-14,TRAIL,0.003,20.64,USD,2026-03-14T11:00:00
939,939,1,3,2026-03-14,TRAIL,0.003,98.24,USD,2026-03-14T11:00:00
940,940,3,3,2026-03-14,TRAIL,0.0025,38.58,USD,2026-03-14T11:00:00
941,941,3,2,2026-03-14,TRAIL,0.004,58.17,USD,2026-03-14T11:00:00
942,942,3,1,2026-03-14,TRAIL,0.005,72.94,USD,2026-03-14T11:00:00
943,943,3,1,2026-03-14,TRAIL,0.0025,102.07,USD,2026-03-14T11:00:00
944,944,2,1,2026-03-14,TRAIL,0.003,29.23,USD,2026-03-14T11:00:00
945,945,2,2,2026-03-14,TRAIL,0.004,130.09,USD,2026-03-14T11:00:00
946,946,3,1,2026-03-14,TRAIL,0.005,144.98,USD,2026-03-14T11:00:00
947,947,2,2,2026-03-14,TRAIL,0.005,161.88,USD,2026-03-14T11:00:00
948,948,1,1,2026-03-14,TRAIL,0.005,226.63,USD,2026-03-14T11:00:00
949,949,2,2,2026-03-14,TRAIL,0.0025,91.65,USD,2026-03-14T11:00:00
950,950,2,1,2026-03-14,TRAIL,0.005,238.77,USD,2026-03-14T11:00:00
951,951,3,3,2026-03-14,TRAIL,0.004,198.35,USD,2026-03-14T11:00:00
952,952,3,1,2026-03-14,TRAIL,0.004,191.93,USD,2026-03-14T11:00:00
953,953,1,2,2026-03-14,TRAIL,0.0025,38.02,USD,2026-03-14T11:00:00
954,954,1,3,2026-03-14,TRAIL,0.004,140.39,USD,2026-03-14T11:00:00
955,955,1,3,2026-03-15,TRAIL,0.0025,25.71,USD,2026-03-15T11:00:00
956,956,3,3,2026-03-15,TRAIL,0.004,80.2,USD,2026-03-15T11:00:00
957,957,2,3,2026-03-15,TRAIL,0.0025,101.94,USD,2026-03-15T11:00:00
958,958,3,2,2026-03-15,TRAIL,0.0025,99.0,USD,2026-03-15T11:00:00
959,959,1,3,2026-03-15,TRAIL,0.003,70.38,USD,2026-03-15T11:00:00
960,960,1,3,2026-03-15,TRAIL,0.005,22.65,USD,2026-03-15T11:00:00
961,961,2,1,2026-03-15,TRAIL,0.003,137.95,USD,2026-03-15T11:00:00
962,962,3,1,2026-03-15,TRAIL,0.0025,113.32,USD,2026-03-15T11:00:00
963,963,2,3,2026-03-15,TRAIL,0.0025,74.9,USD,2026-03-15T11:00:00
964,964,3,2,2026-03-15,TRAIL,0.003,93.5,USD,2026-03-15T11:00:00
965,965,1,2,2026-03-15,TRAIL,0.004,196.51,USD,2026-03-15T11:00:00
966,966,3,3,2026-03-15,TRAIL,0.003,23.19,USD,2026-03-15T11:00:00
967,967,3,1,2026-03-15,TRAIL,0.003,52.32,USD,2026-03-15T11:00:00
968,968,3,2,2026-03-15,TRAIL,0.003,57.38,USD,2026-03-15T11:00:00
969,969,2,1,2026-03-15,TRAIL,0.005,198.81,USD,2026-03-15T11:00:00
970,970,2,2,2026-03-16,TRAIL,0.004,5.42,USD,2026-03-16T11:00:00
971,971,3,3,2026-03-16,TRAIL,0.003,116.57,USD,2026-03-16T11:00:00
972,972,1,3,2026-03-16,TRAIL,0.003,69.21,USD,2026-03-16T11:00:00
973,973,2,3,2026-03-16,TRAIL,0.0025,24.55,USD,2026-03-16T11:00:00
974,974,3,2,2026-03-16,TRAIL,0.0025,3.06,USD,2026-03-16T11:00:00
975,975,3,1,2026-03-16,TRAIL,0.003,129.82,USD,2026-03-16T11:00:00
976,976,2,3,2026-03-16,TRAIL,0.003,43.63,USD,2026-03-16T11:00:00
977,977,1,2,2026-03-16,TRAIL,0.0025,22.07,USD,2026-03-16T11:00:00
978,978,2,2,2026-03-16,TRAIL,0.005,111.49,USD,2026-03-16T11:00:00
979,979,3,1,2026-03-16,TRAIL,0.0025,115.8,USD,2026-03-16T11:00:00
980,980,3,1,2026-03-17,TRAIL,0.004,50.12,USD,2026-03-17T11:00:00
981,981,3,1,2026-03-17,TRAIL,0.0025,112.55,USD,2026-03-17T11:00:00
982,982,1,1,2026-03-17,TRAIL,0.005,185.75,USD,2026-03-17T11:00:00
983,983,1,1,2026-03-17,TRAIL,0.003,74.21,USD,2026-03-17T11:00:00
984,984,1,3,2026-03-17,TRAIL,0.003,59.94,USD,2026-03-17T11:00:00
985,985,3,2,2026-03-17,TRAIL,0.0025,27.27,USD,2026-03-17T11:00:00
986,986,1,1,2026-03-17,TRAIL,0.004,95.24,USD,2026-03-17T11:00:00
987,987,1,2,2026-03-17,TRAIL,0.003,119.06,USD,2026-03-17T11:00:00
988,988,1,3,2026-03-17,TRAIL,0.005,26.19,USD,2026-03-17T11:00:00
989,989,1,3,2026-03-17,TRAIL,0.005,118.38,USD,2026-03-17T11:00:00
990,990,1,1,2026-03-17,TRAIL,0.003,66.83,USD,2026-03-17T11:00:00
991,991,1,1,2026-03-17,TRAIL,0.0025,7.92,USD,2026-03-17T11:00:00
992,992,1,3,2026-03-17,TRAIL,0.0025,101.69,USD,2026-03-17T11:00:00
993,993,1,2,2026-03-17,TRAIL,0.005,141.83,USD,2026-03-17T11:00:00
994,994,1,1,2026-03-17,TRAIL,0.0025,31.79,USD,2026-03-17T11:00:00
995,995,2,2,2026-03-18,TRAIL,0.0025,58.76,USD,2026-03-18T11:00:00
996,996,2,2,2026-03-18,TRAIL,0.004,175.34,USD,2026-03-18T11:00:00
997,997,3,2,2026-03-18,TRAIL,0.005,5.33,USD,2026-03-18T11:00:00
998,998,3,2,2026-03-18,TRAIL,0.003,46.6,USD,2026-03-18T11:00:00
999,999,1,1,2026-03-18,TRAIL,0.004,69.8,USD,2026-03-18T11:00:00
1000,1000,3,1,2026-03-18,TRAIL,0.004,95.21,USD,2026-03-18T11:00:00
1001,1001,1,3,2026-03-18,TRAIL,0.003,12.85,USD,2026-03-18T11:00:00
1002,1002,2,2,2026-03-18,TRAIL,0.003,19.69,USD,2026-03-18T11:00:00
1003,1003,3,3,2026-03-18,TRAIL,0.005,83.51,USD,2026-03-18T11:00:00
1004,1004,1,1,2026-03-18,TRAIL,0.0025,44.79,USD,2026-03-18T11:00:00
1005,1005,2,3,2026-03-18,TRAIL,0.005,207.22,USD,2026-03-18T11:00:00
1006,1006,2,2,2026-03-18,TRAIL,0.0025,118.31,USD,2026-03-18T11:00:00
1007,1007,2,2,2026-03-18,TRAIL,0.0025,50.36,USD,2026-03-18T11:00:00
1008,1008,3,1,2026-03-18,TRAIL,0.003,105.47,USD,2026-03-18T11:00:00
1009,1009,3,3,2026-03-18,TRAIL,0.003,64.23,USD,2026-03-18T11:00:00
1010,1010,3,2,2026-03-19,TRAIL,0.0025,81.47,USD,2026-03-19T11:00:00
1011,1011,2,1,2026-03-19,TRAIL,0.004,105.85,USD,2026-03-19T11:00:00
1012,1012,2,3,2026-03-19,TRAIL,0.005,124.11,USD,2026-03-19T11:00:00
1013,1013,2,2,2026-03-19,TRAIL,0.004,180.06,USD,2026-03-19T11:00:00
1014,1014,1,2,2026-03-19,TRAIL,0.003,45.36,USD,2026-03-19T11:00:00
1015,1015,3,2,2026-03-19,TRAIL,0.004,36.61,USD,2026-03-19T11:00:00
1016,1016,1,1,2026-03-19,TRAIL,0.003,104.85,USD,2026-03-19T11:00:00
1017,1017,2,1,2026-03-19,TRAIL,0.005,248.47,USD,2026-03-19T11:00:00
1018,1018,3,2,2026-03-19,TRAIL,0.004,114.25,USD,2026-03-19T11:00:00
1019,1019,3,1,2026-03-19,TRAIL,0.004,109.81,USD,2026-03-19T11:00:00
1020,1020,3,1,2026-03-19,TRAIL,0.005,127.36,USD,2026-03-19T11:00:00
1021,1021,1,1,2026-03-19,TRAIL,0.004,148.75,USD,2026-03-19T11:00:00
1022,1022,2,3,2026-03-19,TRAIL,0.003,134.71,USD,2026-03-19T11:00:00
1023,1023,1,3,2026-03-19,TRAIL,0.005,113.32,USD,2026-03-19T11:00:00
1024,1024,3,1,2026-03-19,TRAIL,0.003,20.18,USD,2026-03-19T11:00:00
1025,1025,3,1,2026-03-20,TRAIL,0.003,92.4,USD,2026-03-20T11:00:00
1026,1026,1,2,2026-03-20,TRAIL,0.0025,12.74,USD,2026-03-20T11:00:00
1027,1027,3,2,2026-03-20,TRAIL,0.0025,41.43,USD,2026-03-20T11:00:00
1028,1028,2,2,2026-03-20,TRAIL,0.005,180.41,USD,2026-03-20T11:00:00
1029,1029,1,1,2026-03-20,TRAIL,0.0025,45.54,USD,2026-03-20T11:00:00
1030,1030,1,3,2026-03-20,TRAIL,0.005,186.67,USD,2026-03-20T11:00:00
1031,1031,1,1,2026-03-20,TRAIL,0.005,242.74,USD,2026-03-20T11:00:00
1032,1032,2,3,2026-03-20,TRAIL,0.004,32.15,USD,2026-03-20T11:00:00
1033,1033,1,3,2026-03-20,TRAIL,0.004,21.34,USD,2026-03-20T11:00:00
1034,1034,3,1,2026-03-20,TRAIL,0.003,107.41,USD,2026-03-20T11:00:00
1035,1035,2,1,2026-03-20,TRAIL,0.004,60.73,USD,2026-03-20T11:00:00
1036,1036,2,2,2026-03-20,TRAIL,0.0025,93.13,USD,2026-03-20T11:00:00
1037,1037,1,2,2026-03-20,TRAIL,0.0025,80.97,USD,2026-03-20T11:00:00
1038,1038,2,3,2026-03-20,TRAIL,0.003,64.32,USD,2026-03-20T11:00:00
1039,1039,2,1,2026-03-20,TRAIL,0.004,100.64,USD,2026-03-20T11:00:00
1040,1040,2,3,2026-03-21,TRAIL,0.0025,34.09,USD,2026-03-21T11:00:00
1041,1041,1,3,2026-03-21,TRAIL,0.0025,4.65,USD,2026-03-21T11:00:00
1042,1042,1,2,2026-03-21,TRAIL,0.0025,87.43,USD,2026-03-21T11:00:00
1043,1043,1,2,2026-03-21,TRAIL,0.004,182.77,USD,2026-03-21T11:00:00
1044,1044,1,3,2026-03-21,TRAIL,0.003,14.29,USD,2026-03-21T11:00:00
1045,1045,3,1,2026-03-21,TRAIL,0.004,36.76,USD,2026-03-21T11:00:00
1046,1046,1,2,2026-03-21,TRAIL,0.004,140.8,USD,2026-03-21T11:00:00
1047,1047,1,1,2026-03-21,TRAIL,0.005,73.95,USD,2026-03-21T11:00:00
1048,1048,3,1,2026-03-21,TRAIL,0.003,25.72,USD,2026-03-21T11:00:00
1049,1049,2,3,2026-03-21,TRAIL,0.0025,119.18,USD,2026-03-21T11:00:00
1050,1050,3,2,2026-03-21,TRAIL,0.0025,16.78,USD,2026-03-21T11:00:00
1051,1051,2,2,2026-03-21,TRAIL,0.004,75.06,USD,2026-03-21T11:00:00
1052,1052,1,3,2026-03-21,TRAIL,0.003,112.44,USD,2026-03-21T11:00:00
1053,1053,3,1,2026-03-21,TRAIL,0.0025,40.16,USD,2026-03-21T11:00:00
1054,1054,1,3,2026-03-21,TRAIL,0.005,32.37,USD,2026-03-21T11:00:00
1055,1055,3,2,2026-03-21,TRAIL,0.0025,15.71,USD,2026-03-21T11:00:00
1056,1056,2,1,2026-03-21,TRAIL,0.0025,7.8,USD,2026-03-21T11:00:00
1057,1057,3,3,2026-03-22,TRAIL,0.004,180.63,USD,2026-03-22T11:00:00
1058,1058,2,1,2026-03-22,TRAIL,0.004,150.25,USD,2026-03-22T11:00:00
1059,1059,3,1,2026-03-22,TRAIL,0.0025,98.15,USD,2026-03-22T11:00:00
1060,1060,3,3,2026-03-22,TRAIL,0.004,107.65,USD,2026-03-22T11:00:00
1061,1061,2,3,2026-03-22,TRAIL,0.005,182.71,USD,2026-03-22T11:00:00
1062,1062,1,3,2026-03-22,TRAIL,0.003,67.63,USD,2026-03-22T11:00:00
1063,1063,3,2,2026-03-22,TRAIL,0.004,104.79,USD,2026-03-22T11:00:00
1064,1064,3,2,2026-03-22,TRAIL,0.004,30.64,USD,2026-03-22T11:00:00
1065,1065,2,3,2026-03-22,TRAIL,0.004,68.31,USD,2026-03-22T11:00:00
1066,1066,2,3,2026-03-23,TRAIL,0.005,244.16,USD,2026-03-23T11:00:00
1067,1067,1,2,2026-03-23,TRAIL,0.005,22.05,USD,2026-03-23T11:00:00
1068,1068,1,2,2026-03-23,TRAIL,0.0025,124.84,USD,2026-03-23T11:00:00
1069,1069,3,2,2026-03-23,TRAIL,0.005,170.75,USD,2026-03-23T11:00:00
1070,1070,3,3,2026-03-23,TRAIL,0.003,17.95,USD,2026-03-23T11:00:00
1071,1071,1,2,2026-03-23,TRAIL,0.005,87.96,USD,2026-03-23T11:00:00
1072,1072,3,1,2026-03-23,TRAIL,0.004,146.14,USD,2026-03-23T11:00:00
1073,1073,3,3,2026-03-23,TRAIL,0.005,92.24,USD,2026-03-23T11:00:00
1074,1074,2,3,2026-03-23,TRAIL,0.004,154.53,USD,2026-03-23T11:00:00
1075,1075,2,2,2026-03-23,TRAIL,0.0025,117.94,USD,2026-03-23T11:00:00
1076,1076,1,2,2026-03-23,TRAIL,0.004,194.53,USD,2026-03-23T11:00:00
1077,1077,1,2,2026-03-23,TRAIL,0.005,28.6,USD,2026-03-23T11:00:00
1078,1078,2,1,2026-03-23,TRAIL,0.004,101.59,USD,2026-03-23T11:00:00
1079,1079,2,3,2026-03-23,TRAIL,0.0025,96.09,USD,2026-03-23T11:00:00
1080,1080,1,2,2026-03-23,TRAIL,0.0025,48.6,USD,2026-03-23T11:00:00
1081,1081,2,3,2026-03-24,TRAIL,0.005,79.25,USD,2026-03-24T11:00:00
1082,1082,1,1,2026-03-24,TRAIL,0.005,100.32,USD,2026-03-24T11:00:00
1083,1083,2,3,2026-03-24,TRAIL,0.003,87.11,USD,2026-03-24T11:00:00
1084,1084,3,1,2026-03-24,TRAIL,0.004,100.96,USD,2026-03-24T11:00:00
1085,1085,1,2,2026-03-24,TRAIL,0.004,9.52,USD,2026-03-24T11:00:00
1086,1086,3,3,2026-03-24,TRAIL,0.005,192.47,USD,2026-03-24T11:00:00
1087,1087,3,2,2026-03-24,TRAIL,0.003,55.53,USD,2026-03-24T11:00:00
1088,1088,2,1,2026-03-24,TRAIL,0.0025,75.09,USD,2026-03-24T11:00:00
1089,1089,2,1,2026-03-24,TRAIL,0.005,9.83,USD,2026-03-24T11:00:00
1090,1090,2,2,2026-03-24,TRAIL,0.005,225.85,USD,2026-03-24T11:00:00
1091,1091,2,2,2026-03-25,TRAIL,0.005,100.62,USD,2026-03-25T11:00:00
1092,1092,3,3,2026-03-25,TRAIL,0.004,69.85,USD,2026-03-25T11:00:00
1093,1093,2,3,2026-03-25,TRAIL,0.0025,121.25,USD,2026-03-25T11:00:00
1094,1094,2,1,2026-03-25,TRAIL,0.005,16.65,USD,2026-03-25T11:00:00
1095,1095,1,3,2026-03-25,TRAIL,0.0025,13.76,USD,2026-03-25T11:00:00
1096,1096,2,2,2026-03-25,TRAIL,0.005,143.77,USD,2026-03-25T11:00:00
1097,1097,1,2,2026-03-25,TRAIL,0.004,131.7,USD,2026-03-25T11:00:00
1098,1098,1,3,2026-03-25,TRAIL,0.005,54.02,USD,2026-03-25T11:00:00
1099,1099,2,3,2026-03-25,TRAIL,0.003,5.73,USD,2026-03-25T11:00:00
1100,1100,1,2,2026-03-25,TRAIL,0.005,240.72,USD,2026-03-25T11:00:00
1101,1101,1,3,2026-03-25,TRAIL,0.005,155.53,USD,2026-03-25T11:00:00
1102,1102,1,3,2026-03-25,TRAIL,0.003,79.77,USD,2026-03-25T11:00:00
1103,1103,2,1,2026-03-25,TRAIL,0.005,192.55,USD,2026-03-25T11:00:00
1104,1104,1,1,2026-03-25,TRAIL,0.004,169.81,USD,2026-03-25T11:00:00
1105,1105,2,1,2026-03-25,TRAIL,0.0025,76.15,USD,2026-03-25T11:00:00
1106,1106,1,1,2026-03-25,TRAIL,0.005,200.28,USD,2026-03-25T11:00:00
1107,1107,2,2,2026-03-25,TRAIL,0.004,181.51,USD,2026-03-25T11:00:00
1108,1108,2,2,2026-03-26,TRAIL,0.0025,36.53,USD,2026-03-26T11:00:00
1109,1109,3,2,2026-03-26,TRAIL,0.004,14.84,USD,2026-03-26T11:00:00
1110,1110,2,2,2026-03-26,TRAIL,0.004,180.51,USD,2026-03-26T11:00:00
1111,1111,2,3,2026-03-26,TRAIL,0.003,61.34,USD,2026-03-26T11:00:00
1112,1112,2,1,2026-03-26,TRAIL,0.004,102.05,USD,2026-03-26T11:00:00
1113,1113,2,1,2026-03-26,TRAIL,0.004,27.97,USD,2026-03-26T11:00:00
1114,1114,2,3,2026-03-26,TRAIL,0.005,188.35,USD,2026-03-26T11:00:00
1115,1115,1,1,2026-03-26,TRAIL,0.005,57.46,USD,2026-03-26T11:00:00
1116,1116,3,3,2026-03-26,TRAIL,0.0025,67.85,USD,2026-03-26T11:00:00
1117,1117,1,3,2026-03-26,TRAIL,0.003,103.36,USD,2026-03-26T11:00:00
1118,1118,2,3,2026-03-27,TRAIL,0.0025,40.25,USD,2026-03-27T11:00:00
1119,1119,1,3,2026-03-27,TRAIL,0.003,11.04,USD,2026-03-27T11:00:00
1120,1120,3,3,2026-03-27,TRAIL,0.0025,80.77,USD,2026-03-27T11:00:00
1121,1121,2,1,2026-03-27,TRAIL,0.005,100.18,USD,2026-03-27T11:00:00
1122,1122,3,2,2026-03-27,TRAIL,0.003,123.94,USD,2026-03-27T11:00:00
1123,1123,2,2,2026-03-27,TRAIL,0.005,220.47,USD,2026-03-27T11:00:00
1124,1124,3,2,2026-03-27,TRAIL,0.005,206.68,USD,2026-03-27T11:00:00
1125,1125,1,2,2026-03-27,TRAIL,0.0025,43.26,USD,2026-03-27T11:00:00
1126,1126,2,3,2026-03-27,TRAIL,0.004,17.01,USD,2026-03-27T11:00:00
1127,1127,2,3,2026-03-27,TRAIL,0.005,17.76,USD,2026-03-27T11:00:00
1128,1128,2,1,2026-03-27,TRAIL,0.0025,27.01,USD,2026-03-27T11:00:00
1129,1129,3,1,2026-03-27,TRAIL,0.003,107.89,USD,2026-03-27T11:00:00
1130,1130,2,3,2026-03-27,TRAIL,0.003,141.09,USD,2026-03-27T11:00:00
1131,1131,1,3,2026-03-28,TRAIL,0.0025,42.63,USD,2026-03-28T11:00:00
1132,1132,3,2,2026-03-28,TRAIL,0.003,131.83,USD,2026-03-28T11:00:00
1133,1133,2,1,2026-03-28,TRAIL,0.0025,81.77,USD,2026-03-28T11:00:00
1134,1134,2,1,2026-03-28,TRAIL,0.005,213.7,USD,2026-03-28T11:00:00
1135,1135,2,2,2026-03-28,TRAIL,0.0025,119.86,USD,2026-03-28T11:00:00
1136,1136,3,3,2026-03-28,TRAIL,0.005,194.47,USD,2026-03-28T11:00:00
1137,1137,3,1,2026-03-28,TRAIL,0.004,41.35,USD,2026-03-28T11:00:00
1138,1138,1,3,2026-03-28,TRAIL,0.003,22.14,USD,2026-03-28T11:00:00
1139,1139,1,3,2026-03-28,TRAIL,0.003,64.49,USD,2026-03-28T11:00:00
1140,1140,2,2,2026-03-28,TRAIL,0.003,37.62,USD,2026-03-28T11:00:00
1141,1141,1,3,2026-03-28,TRAIL,0.003,70.35,USD,2026-03-28T11:00:00
1142,1142,1,3,2026-03-28,TRAIL,0.005,56.99,USD,2026-03-28T11:00:00
1143,1143,3,1,2026-03-29,TRAIL,0.003,11.64,USD,2026-03-29T11:00:00
1144,1144,2,2,2026-03-29,TRAIL,0.0025,117.57,USD,2026-03-29T11:00:00
1145,1145,3,2,2026-03-29,TRAIL,0.004,78.66,USD,2026-03-29T11:00:00
1146,1146,2,3,2026-03-29,TRAIL,0.005,48.95,USD,2026-03-29T11:00:00
1147,1147,3,2,2026-03-29,TRAIL,0.003,49.65,USD,2026-03-29T11:00:00
1148,1148,3,1,2026-03-29,TRAIL,0.004,195.79,USD,2026-03-29T11:00:00
1149,1149,1,2,2026-03-29,TRAIL,0.004,59.45,USD,2026-03-29T11:00:00
1150,1150,3,2,2026-03-29,TRAIL,0.005,45.42,USD,2026-03-29T11:00:00
1151,1151,3,1,2026-03-29,TRAIL,0.005,231.1,USD,2026-03-29T11:00:00
1152,1152,3,1,2026-03-29,TRAIL,0.004,49.05,USD,2026-03-29T11:00:00
1153,1153,2,3,2026-03-29,TRAIL,0.005,33.43,USD,2026-03-29T11:00:00
1154,1154,3,2,2026-03-29,TRAIL,0.005,178.71,USD,2026-03-29T11:00:00
1155,1155,3,3,2026-03-29,TRAIL,0.004,28.24,USD,2026-03-29T11:00:00
1156,1156,1,1,2026-03-29,TRAIL,0.003,123.92,USD,2026-03-29T11:00:00
1157,1157,2,1,2026-03-29,TRAIL,0.0025,72.42,USD,2026-03-29T11:00:00
1158,1158,2,2,2026-03-29,TRAIL,0.0025,111.2,USD,2026-03-29T11:00:00
1159,1159,3,2,2026-03-29,TRAIL,0.003,142.83,USD,2026-03-29T11:00:00
1160,1160,1,2,2026-03-30,TRAIL,0.004,133.27,USD,2026-03-30T11:00:00
1161,1161,2,3,2026-03-30,TRAIL,0.005,242.59,USD,2026-03-30T11:00:00
1162,1162,1,3,2026-03-30,TRAIL,0.003,136.31,USD,2026-03-30T11:00:00
1163,1163,1,1,2026-03-30,TRAIL,0.0025,37.16,USD,2026-03-30T11:00:00
1164,1164,2,3,2026-03-30,TRAIL,0.005,102.72,USD,2026-03-30T11:00:00
1165,1165,1,1,2026-03-30,TRAIL,0.004,35.94,USD,2026-03-30T11:00:00
1166,1166,2,3,2026-03-30,TRAIL,0.004,62.52,USD,2026-03-30T11:00:00
1167,1167,1,3,2026-03-30,TRAIL,0.003,100.83,USD,2026-03-30T11:00:00
1168,1168,1,2,2026-03-31,TRAIL,0.005,142.95,USD,2026-03-31T11:00:00
1169,1169,1,3,2026-03-31,TRAIL,0.004,127.61,USD,2026-03-31T11:00:00
1170,1170,2,3,2026-03-31,TRAIL,0.005,173.13,USD,2026-03-31T11:00:00
1171,1171,3,3,2026-03-31,TRAIL,0.0025,12.79,USD,2026-03-31T11:00:00
1172,1172,2,2,2026-03-31,TRAIL,0.003,21.79,USD,2026-03-31T11:00:00
1173,1173,3,2,2026-03-31,TRAIL,0.0025,8.35,USD,2026-03-31T11:00:00
1174,1174,3,1,2026-03-31,TRAIL,0.004,84.95,USD,2026-03-31T11:00:00
1175,1175,3,2,2026-03-31,TRAIL,0.005,193.32,USD,2026-03-31T11:00:00
1176,1176,1,1,2026-03-31,TRAIL,0.004,12.87,USD,2026-03-31T11:00:00
1177,1177,1,3,2026-03-31,TRAIL,0.004,152.44,USD,2026-03-31T11:00:00
1178,1178,3,1,2026-03-31,TRAIL,0.004,19.33,USD,2026-03-31T11:00:00
1179,1179,1,1,2026-03-31,TRAIL,0.0025,4.69,USD,2026-03-31T11:00:00
1180,1180,2,3,2026-03-31,TRAIL,0.005,174.49,USD,2026-03-31T11:00:00
1181,1181,2,3,2026-03-31,TRAIL,0.005,156.1,USD,2026-03-31T11:00:00
1182,1182,2,1,2026-03-31,TRAIL,0.0025,4.2,USD,2026-03-31T11:00:00
